"id","demandid","taxheadcode","taxamount","collectionamount","createdby","createdtime","lastmodifiedby","lastmodifiedtime","tenantid","additionaldetails"
"eff5d53a-6d06-487d-8248-fd16c4ea3499","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_TEMP_RETENTION_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"e98e0ba8-3f37-4e8d-a0da-8c3ee3798e14","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_SHELTER_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"2c4e4c46-5b74-4706-98fe-51de4b42eae2","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_WORKER_WELFARE_CESS",54111.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"ebe60040-c6e3-4316-8088-e55623f6656d","628b175a-4308-4be9-9bfb-7ffbe1fc8a4c","BPA_SANC_SANC_FEE",4141.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665037968149,"od.bhubaneswar","null"
"e38f4ed8-aa9b-426b-a6f1-217dc95c3ee2","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_ADJUSTMENT_AMOUNT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"3a4e0cff-1429-42a2-8bcf-9d35617363ee","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_EIDP_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"51e73e7a-b7e6-46a1-8cee-c5f1c745c249","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_PUR_FAR",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"e40e2e3d-9f1b-46e9-b6a1-c7a64304de26","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_SECURITY_DEPOSIT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"926db62b-b888-4317-a93a-2fdcf0424568","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_TEMP_RETENTION_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"a260c573-b2f7-4abb-8965-8c6959e02967","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_SHELTER_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"b241efc9-8e4d-4641-a288-4a5b66325c35","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_WORKER_WELFARE_CESS",54111.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"fa3122c9-b30d-4056-96f8-4bd92b7de9a4","400cd2f3-cde6-48d3-b38a-a944b31d6652","BPA_SANC_SANC_FEE",4141.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665039453874,"od.bhubaneswar","null"
"cbd2e226-a6e0-4172-a48e-5ce3e57ee6b6","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_ADJUSTMENT_AMOUNT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"b598d4f5-f69d-4b18-9e0c-7f4c4683e13c","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_EIDP_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"3fe154db-529a-4544-8324-95bf3d32a471","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_PUR_FAR",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"af8c79b7-96e7-4f59-be98-0d4d352b5bd1","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_SECURITY_DEPOSIT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"ab46e1fd-ff44-4bac-bf65-d7df2398f1ba","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_TEMP_RETENTION_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"894682fa-da44-4454-92af-6d04f9a975fe","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_SHELTER_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"c6363712-a50d-44f1-bc16-e439d7e8ee45","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_WORKER_WELFARE_CESS",54111.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"abbc5d14-5baf-4e2a-8472-8828521a5e71","5ec6d15d-b00f-4b87-b8d9-59c0b8a14b24","BPA_SANC_SANC_FEE",4141.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038505767,"od.bhubaneswar","null"
"94769ee8-0e10-41ab-9f60-aa7752121fcb","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_ADJUSTMENT_AMOUNT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"1cc3ee50-991c-4545-a157-4b75b2044714","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_EIDP_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"a2cff5d2-8a5b-4e4e-b022-a7f3fe5ce002","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_PUR_FAR",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"e0af8196-022a-4b70-9dd6-ef079c86bfaf","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_SECURITY_DEPOSIT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"2e3d3241-35c5-4521-befb-af1ed8d9ac78","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_TEMP_RETENTION_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"c4a04639-fcd9-4f26-8bdd-1f9a30e07e73","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_SHELTER_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"98ff335c-25ca-4197-8bc7-20d7235503f4","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_WORKER_WELFARE_CESS",54111.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"337b975c-8761-476f-b9cb-09d59cae51e7","c61caa94-ce8e-4f4f-b2be-142f46c2227c","BPA_SANC_SANC_FEE",4141.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665038263300,"od.bhubaneswar","null"
"58a03a02-c565-4ada-bfff-72614bb803d8","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_ADJUSTMENT_AMOUNT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"c7685dbf-c35c-4ff0-92f7-d7f9217226d7","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_EIDP_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"9a76e114-a724-4c66-a754-39054fa35ba8","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_PUR_FAR",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"ddfcb343-484d-4d1e-a725-732b26d1923e","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_SECURITY_DEPOSIT",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"60d8505d-3548-4e2f-a6cc-70c934d83815","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_TEMP_RETENTION_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"42fc77cd-ee44-4baa-a736-c44e92512821","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_SHELTER_FEE",0.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"7b4300ad-9cb7-4793-9504-2e2a545c7a45","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_WORKER_WELFARE_CESS",54111.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
"281658e3-b3d6-46e1-93f1-546c2d8831ca","08e155ce-40ed-4894-9417-21e57e9a8122","BPA_SANC_SANC_FEE",4141.00,0.00,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"db2c708e-b12b-49c0-9b88-71f5dfe5f00c",1665221330510,"od.bhubaneswar","null"
